question_id,question_name,question_content,option_id,option_content,option_correct,skill_ids
18,Extern_0011,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int var_x)
{
	return (var_x % 2 == 0) ? var_x + 1 
		: (var_x - 1) * Func(var_x + 1);
}
int main()
{
	cout &lt;&lt; Func(3);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",88,"<p>8</p>
",0,1
18,Extern_0011,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int var_x)
{
	return (var_x % 2 == 0) ? var_x + 1 
		: (var_x - 1) * Func(var_x + 1);
}
int main()
{
	cout &lt;&lt; Func(3);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",89,"<p>10</p>
",1,1
18,Extern_0011,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int var_x)
{
	return (var_x % 2 == 0) ? var_x + 1 
		: (var_x - 1) * Func(var_x + 1);
}
int main()
{
	cout &lt;&lt; Func(3);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",90,"<p>12</p>
",0,1
18,Extern_0011,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int var_x)
{
	return (var_x % 2 == 0) ? var_x + 1 
		: (var_x - 1) * Func(var_x + 1);
}
int main()
{
	cout &lt;&lt; Func(3);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",91,"<p>9</p>
",0,1
18,Extern_0011,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int var_x)
{
	return (var_x % 2 == 0) ? var_x + 1 
		: (var_x - 1) * Func(var_x + 1);
}
int main()
{
	cout &lt;&lt; Func(3);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",92,"<p>Another Answer</p>
",0,1
19,Extern_0012,"<p>Cho khai b&aacute;o nguy&ecirc;n mẫu h&agrave;m như sau :</p>

<pre>
<code class=""language-cpp"">void Func(int var_x, int var_y, int var_z = 1, int var_t = 2);</code></pre>

<p><br />
Hỏi lời gọi h&agrave;m n&agrave;o sau đ&acirc;y l&agrave; đ&uacute;ng ?</p>
",93,"<pre>
<code class=""language-cpp"">Func();</code></pre>

<p>&nbsp;</p>
",0,1
19,Extern_0012,"<p>Cho khai b&aacute;o nguy&ecirc;n mẫu h&agrave;m như sau :</p>

<pre>
<code class=""language-cpp"">void Func(int var_x, int var_y, int var_z = 1, int var_t = 2);</code></pre>

<p><br />
Hỏi lời gọi h&agrave;m n&agrave;o sau đ&acirc;y l&agrave; đ&uacute;ng ?</p>
",94,"<pre>
<code class=""language-cpp"">Func(5, 7);</code></pre>

<p>&nbsp;</p>
",1,1
19,Extern_0012,"<p>Cho khai b&aacute;o nguy&ecirc;n mẫu h&agrave;m như sau :</p>

<pre>
<code class=""language-cpp"">void Func(int var_x, int var_y, int var_z = 1, int var_t = 2);</code></pre>

<p><br />
Hỏi lời gọi h&agrave;m n&agrave;o sau đ&acirc;y l&agrave; đ&uacute;ng ?</p>
",95,"<pre>
<code class=""language-cpp"">Func(5, 7, 9);</code></pre>

<p>&nbsp;</p>
",1,1
19,Extern_0012,"<p>Cho khai b&aacute;o nguy&ecirc;n mẫu h&agrave;m như sau :</p>

<pre>
<code class=""language-cpp"">void Func(int var_x, int var_y, int var_z = 1, int var_t = 2);</code></pre>

<p><br />
Hỏi lời gọi h&agrave;m n&agrave;o sau đ&acirc;y l&agrave; đ&uacute;ng ?</p>
",96,"<pre>
<code class=""language-cpp"">Func(5, 7, , 9);</code></pre>

<p>&nbsp;</p>
",0,1
19,Extern_0012,"<p>Cho khai b&aacute;o nguy&ecirc;n mẫu h&agrave;m như sau :</p>

<pre>
<code class=""language-cpp"">void Func(int var_x, int var_y, int var_z = 1, int var_t = 2);</code></pre>

<p><br />
Hỏi lời gọi h&agrave;m n&agrave;o sau đ&acirc;y l&agrave; đ&uacute;ng ?</p>
",97,"<pre>
<code class=""language-cpp"">Func(5);</code></pre>

<p>&nbsp;</p>
",0,1
20,Extern_0013,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func()
{
	int var_x = 0;
	return var_x++;
}
int main()
{
	cout &lt;&lt; Func();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",98,"<p>0</p>
",1,1
20,Extern_0013,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func()
{
	int var_x = 0;
	return var_x++;
}
int main()
{
	cout &lt;&lt; Func();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",99,"<p>1</p>
",0,1
20,Extern_0013,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func()
{
	int var_x = 0;
	return var_x++;
}
int main()
{
	cout &lt;&lt; Func();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",100,"<p>Compile Error</p>
",0,1
20,Extern_0013,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func()
{
	int var_x = 0;
	return var_x++;
}
int main()
{
	cout &lt;&lt; Func();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",101,"<p>Runtime Error</p>
",0,1
20,Extern_0013,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func()
{
	int var_x = 0;
	return var_x++;
}
int main()
{
	cout &lt;&lt; Func();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",102,"<p>Another Answer</p>
",0,1
21,Extern_0014,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int main()
{
    cout &lt;&lt; (0 == 0);
    return 0;
}</code></pre>

<p>&nbsp;</p>
",103,"<p>0</p>
",0,1
21,Extern_0014,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int main()
{
    cout &lt;&lt; (0 == 0);
    return 0;
}</code></pre>

<p>&nbsp;</p>
",104,"<p>1</p>
",1,1
21,Extern_0014,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int main()
{
    cout &lt;&lt; (0 == 0);
    return 0;
}</code></pre>

<p>&nbsp;</p>
",105,"<p>Garbage Value</p>
",0,1
21,Extern_0014,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int main()
{
    cout &lt;&lt; (0 == 0);
    return 0;
}</code></pre>

<p>&nbsp;</p>
",106,"<p>Compile Error</p>
",0,1
21,Extern_0014,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int main()
{
    cout &lt;&lt; (0 == 0);
    return 0;
}</code></pre>

<p>&nbsp;</p>
",107,"<p>Runtime Error</p>
",0,1
22,Extern_0016,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(long = 5);
int main()
{
	for (int i = 0; i &lt;= 0; i++)
		cout &lt;&lt; Func();
	return 0;
}
long Func(long var_x)
{
	if (var_x &lt; 2)
		return 1;
	long var_y = 1;
	for (long i = 1; i &lt;= var_x - 1; i++)
		var_y = var_y * i;
	return var_y;
}</code></pre>

<p>&nbsp;</p>
",108,"<p>1</p>
",0,1
22,Extern_0016,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(long = 5);
int main()
{
	for (int i = 0; i &lt;= 0; i++)
		cout &lt;&lt; Func();
	return 0;
}
long Func(long var_x)
{
	if (var_x &lt; 2)
		return 1;
	long var_y = 1;
	for (long i = 1; i &lt;= var_x - 1; i++)
		var_y = var_y * i;
	return var_y;
}</code></pre>

<p>&nbsp;</p>
",109,"<p>24</p>
",1,1
22,Extern_0016,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(long = 5);
int main()
{
	for (int i = 0; i &lt;= 0; i++)
		cout &lt;&lt; Func();
	return 0;
}
long Func(long var_x)
{
	if (var_x &lt; 2)
		return 1;
	long var_y = 1;
	for (long i = 1; i &lt;= var_x - 1; i++)
		var_y = var_y * i;
	return var_y;
}</code></pre>

<p>&nbsp;</p>
",110,"<p>120</p>
",0,1
22,Extern_0016,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(long = 5);
int main()
{
	for (int i = 0; i &lt;= 0; i++)
		cout &lt;&lt; Func();
	return 0;
}
long Func(long var_x)
{
	if (var_x &lt; 2)
		return 1;
	long var_y = 1;
	for (long i = 1; i &lt;= var_x - 1; i++)
		var_y = var_y * i;
	return var_y;
}</code></pre>

<p>&nbsp;</p>
",111,"<p>Another Answer</p>
",0,1
22,Extern_0016,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(long = 5);
int main()
{
	for (int i = 0; i &lt;= 0; i++)
		cout &lt;&lt; Func();
	return 0;
}
long Func(long var_x)
{
	if (var_x &lt; 2)
		return 1;
	long var_y = 1;
	for (long i = 1; i &lt;= var_x - 1; i++)
		var_y = var_y * i;
	return var_y;
}</code></pre>

<p>&nbsp;</p>
",112,"<p>Compile Error</p>
",0,1
22,Extern_0016,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(long = 5);
int main()
{
	for (int i = 0; i &lt;= 0; i++)
		cout &lt;&lt; Func();
	return 0;
}
long Func(long var_x)
{
	if (var_x &lt; 2)
		return 1;
	long var_y = 1;
	for (long i = 1; i &lt;= var_x - 1; i++)
		var_y = var_y * i;
	return var_y;
}</code></pre>

<p>&nbsp;</p>
",113,"<p>Runtime Error</p>
",0,1
23,Extern_0017,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
double Func(double, double, double = 0, double = 0, double = 0);
int main()
{
	double var_x = 2.3;
	cout &lt;&lt; Func(var_x, 7) &lt;&lt; Func(var_x, 7, 6);
	return 0;
}
double Func(double var_x, double var_y, double var_z, double var_m, double var_n)
{
	return var_y + (var_z + (var_m + var_n * var_x) * var_x) * var_x;
}</code></pre>

<p>&nbsp;</p>
",114,"<p>720</p>
",0,1
23,Extern_0017,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
double Func(double, double, double = 0, double = 0, double = 0);
int main()
{
	double var_x = 2.3;
	cout &lt;&lt; Func(var_x, 7) &lt;&lt; Func(var_x, 7, 6);
	return 0;
}
double Func(double var_x, double var_y, double var_z, double var_m, double var_n)
{
	return var_y + (var_z + (var_m + var_n * var_x) * var_x) * var_x;
}</code></pre>

<p>&nbsp;</p>
",115,"<p>719.8</p>
",0,1
23,Extern_0017,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
double Func(double, double, double = 0, double = 0, double = 0);
int main()
{
	double var_x = 2.3;
	cout &lt;&lt; Func(var_x, 7) &lt;&lt; Func(var_x, 7, 6);
	return 0;
}
double Func(double var_x, double var_y, double var_z, double var_m, double var_n)
{
	return var_y + (var_z + (var_m + var_n * var_x) * var_x) * var_x;
}</code></pre>

<p>&nbsp;</p>
",116,"<p>720.8</p>
",1,1
23,Extern_0017,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
double Func(double, double, double = 0, double = 0, double = 0);
int main()
{
	double var_x = 2.3;
	cout &lt;&lt; Func(var_x, 7) &lt;&lt; Func(var_x, 7, 6);
	return 0;
}
double Func(double var_x, double var_y, double var_z, double var_m, double var_n)
{
	return var_y + (var_z + (var_m + var_n * var_x) * var_x) * var_x;
}</code></pre>

<p>&nbsp;</p>
",117,"<p>Another Answer</p>
",0,1
24,Extern_0018,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
double Func(double var_x, int var_y, double var_z)
{
	int var_m = 1;
	double var_n = 1;
	var_n = var_n * (1 + var_x * ++var_y * var_z);
	var_m = int(var_m + var_n);
	return var_m;
}
int main()
{
	double var_x;
	double Func(double var_x = 5.0, int var_y = 2, double var_z = 2.0);
	var_x = Func();
	cout &lt;&lt; var_x;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",118,"<p>21</p>
",0,1
24,Extern_0018,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
double Func(double var_x, int var_y, double var_z)
{
	int var_m = 1;
	double var_n = 1;
	var_n = var_n * (1 + var_x * ++var_y * var_z);
	var_m = int(var_m + var_n);
	return var_m;
}
int main()
{
	double var_x;
	double Func(double var_x = 5.0, int var_y = 2, double var_z = 2.0);
	var_x = Func();
	cout &lt;&lt; var_x;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",119,"<p>22</p>
",0,1
24,Extern_0018,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
double Func(double var_x, int var_y, double var_z)
{
	int var_m = 1;
	double var_n = 1;
	var_n = var_n * (1 + var_x * ++var_y * var_z);
	var_m = int(var_m + var_n);
	return var_m;
}
int main()
{
	double var_x;
	double Func(double var_x = 5.0, int var_y = 2, double var_z = 2.0);
	var_x = Func();
	cout &lt;&lt; var_x;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",120,"<p>31</p>
",0,1
24,Extern_0018,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
double Func(double var_x, int var_y, double var_z)
{
	int var_m = 1;
	double var_n = 1;
	var_n = var_n * (1 + var_x * ++var_y * var_z);
	var_m = int(var_m + var_n);
	return var_m;
}
int main()
{
	double var_x;
	double Func(double var_x = 5.0, int var_y = 2, double var_z = 2.0);
	var_x = Func();
	cout &lt;&lt; var_x;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",121,"<p>32</p>
",1,1
24,Extern_0018,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
double Func(double var_x, int var_y, double var_z)
{
	int var_m = 1;
	double var_n = 1;
	var_n = var_n * (1 + var_x * ++var_y * var_z);
	var_m = int(var_m + var_n);
	return var_m;
}
int main()
{
	double var_x;
	double Func(double var_x = 5.0, int var_y = 2, double var_z = 2.0);
	var_x = Func();
	cout &lt;&lt; var_x;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",122,"<p>Another Answer</p>
",0,1
25,Extern_0019,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
const double Func(const int, const int = 0);
int main()
{
	const int var_x = 2;
	cout &lt;&lt; Func(var_x, 10) &lt;&lt; Func(var_x, 20);
	return 0;
}
const double Func(const int var_x, const int var_y)
{
	return((var_y + (var_y * var_x) * var_x % var_y) * 0.2);
}</code></pre>

<p>&nbsp;</p>
",123,"<p>24</p>
",1,1
25,Extern_0019,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
const double Func(const int, const int = 0);
int main()
{
	const int var_x = 2;
	cout &lt;&lt; Func(var_x, 10) &lt;&lt; Func(var_x, 20);
	return 0;
}
const double Func(const int var_x, const int var_y)
{
	return((var_y + (var_y * var_x) * var_x % var_y) * 0.2);
}</code></pre>

<p>&nbsp;</p>
",124,"<p>2040</p>
",0,1
25,Extern_0019,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
const double Func(const int, const int = 0);
int main()
{
	const int var_x = 2;
	cout &lt;&lt; Func(var_x, 10) &lt;&lt; Func(var_x, 20);
	return 0;
}
const double Func(const int var_x, const int var_y)
{
	return((var_y + (var_y * var_x) * var_x % var_y) * 0.2);
}</code></pre>

<p>&nbsp;</p>
",125,"<p>1020</p>
",0,1
25,Extern_0019,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
const double Func(const int, const int = 0);
int main()
{
	const int var_x = 2;
	cout &lt;&lt; Func(var_x, 10) &lt;&lt; Func(var_x, 20);
	return 0;
}
const double Func(const int var_x, const int var_y)
{
	return((var_y + (var_y * var_x) * var_x % var_y) * 0.2);
}</code></pre>

<p>&nbsp;</p>
",126,"<p>204.50</p>
",0,1
25,Extern_0019,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
const double Func(const int, const int = 0);
int main()
{
	const int var_x = 2;
	cout &lt;&lt; Func(var_x, 10) &lt;&lt; Func(var_x, 20);
	return 0;
}
const double Func(const int var_x, const int var_y)
{
	return((var_y + (var_y * var_x) * var_x % var_y) * 0.2);
}</code></pre>

<p>&nbsp;</p>
",127,"<p>Another Answer</p>
",0,1
26,Extern_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(int var_x, int var_y = 5, double var_z = 5)
{
	return(++var_x * ++var_y + (int)++var_z);
}
int main()
{
	cout &lt;&lt; Func(20, 10);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",128,"<p>237</p>
",1,1
26,Extern_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(int var_x, int var_y = 5, double var_z = 5)
{
	return(++var_x * ++var_y + (int)++var_z);
}
int main()
{
	cout &lt;&lt; Func(20, 10);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",129,"<p>240</p>
",0,1
26,Extern_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(int var_x, int var_y = 5, double var_z = 5)
{
	return(++var_x * ++var_y + (int)++var_z);
}
int main()
{
	cout &lt;&lt; Func(20, 10);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",130,"<p>35</p>
",0,1
26,Extern_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(int var_x, int var_y = 5, double var_z = 5)
{
	return(++var_x * ++var_y + (int)++var_z);
}
int main()
{
	cout &lt;&lt; Func(20, 10);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",131,"<p>Compile Error</p>
",0,1
26,Extern_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(int var_x, int var_y = 5, double var_z = 5)
{
	return(++var_x * ++var_y + (int)++var_z);
}
int main()
{
	cout &lt;&lt; Func(20, 10);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",132,"<p>Runtime Error</p>
",0,1
26,Extern_0020,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
long Func(int var_x, int var_y = 5, double var_z = 5)
{
	return(++var_x * ++var_y + (int)++var_z);
}
int main()
{
	cout &lt;&lt; Func(20, 10);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",133,"<p>Another Answer</p>
",0,1
27,Extern_0021,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int var_x, int var_y = 3, int var_z = 3)
{
	cout &lt;&lt; ++var_x * ++var_y * --var_z;
	return 0;
}
int main()
{
	Func(5, 0, 0);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",134,"<p>8</p>
",0,1
27,Extern_0021,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int var_x, int var_y = 3, int var_z = 3)
{
	cout &lt;&lt; ++var_x * ++var_y * --var_z;
	return 0;
}
int main()
{
	Func(5, 0, 0);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",135,"<p>6</p>
",0,1
27,Extern_0021,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int var_x, int var_y = 3, int var_z = 3)
{
	cout &lt;&lt; ++var_x * ++var_y * --var_z;
	return 0;
}
int main()
{
	Func(5, 0, 0);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",136,"<p>-6</p>
",1,1
